raw_row_id,invoice_no,stock_code,description,customer_id,country,transaction_status,issue_type,issue_description
15220,537638,21928,JUMBO BAG SCANDINAVIAN PAISLEY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15221,537638,21931,JUMBO STORAGE BAG SUKI,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15222,537638,21934,SKULL SHOULDER BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15223,537638,21935,SUKI  SHOULDER BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15224,537638,21936,RED RETROSPOT PICNIC BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15225,537638,21937,STRAWBERRY   PICNIC BAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15226,537638,21942,SKULLS DESIGN FLANNEL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15227,537638,21943,CAKES AND RABBITS DESIGN FLANNEL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15228,537638,21945,STRAWBERRIES  DESIGN FLANNEL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15229,537638,21947,SET OF 6 HEART CHOPSTICKS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15230,537638,21949,SET OF 6 STRAWBERRY CHOPSTICKS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15231,537638,21955,DOORMAT UNION JACK GUNS AND ROSES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15232,537638,21967,PACK OF 12 SKULL TISSUES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15233,537638,21975,PACK OF 60 DINOSAUR CAKE CASES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15234,537638,21977,PACK OF 60 PINK PAISLEY CAKE CASES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15235,537638,21980,PACK OF 12 RED RETROSPOT TISSUES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15236,537638,21981,PACK OF 12 WOODLAND TISSUES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15237,537638,21982,PACK OF 12 SUKI TISSUES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15238,537638,21986,PACK OF 12 PINK POLKADOT TISSUES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15239,537638,21990,MODERN FLORAL STATIONERY SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15240,537638,21991,BOHEMIAN COLLAGE STATIONERY SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15241,537638,21992,VINTAGE PAISLEY STATIONERY SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15242,537638,21993,FLORAL FOLK STATIONERY SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15243,537638,22027,TEA PARTY BIRTHDAY CARD,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15244,537638,22041,"RECORD FRAME 7"" SINGLE SIZE",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15245,537638,22064,PINK DOUGHNUT TRINKET POT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15246,537638,22075,6 RIBBONS ELEGANT CHRISTMAS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15247,537638,22076,6 RIBBONS EMPIRE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15248,537638,22077,6 RIBBONS RUSTIC CHARM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15249,537638,22079,RIBBON REEL HEARTS DESIGN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15250,537638,22084,PAPER CHAIN KIT EMPIRE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15251,537638,22086,PAPER CHAIN KIT 50'S CHRISTMAS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15252,537638,22088,PAPER BUNTING COLOURED LACE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15253,537638,22091,EMPIRE TISSUE BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15254,537638,22095,LADS ONLY TISSUE BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15255,537638,22100,SKULLS SQUARE TISSUE BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15256,537638,22101,MIRROR MOSAIC VOTIVE HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15257,537638,22107,PIZZA PLATE IN BOX,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15258,537638,22108,PING! MICROWAVE PLATE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15259,537638,22109,FULL ENGLISH BREAKFAST PLATE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15260,537638,22110,BIRD HOUSE HOT WATER BOTTLE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15261,537638,22111,SCOTTIE DOG HOT WATER BOTTLE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15262,537638,22113,GREY HEART HOT WATER BOTTLE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15263,537638,22114,HOT WATER BOTTLE TEA AND SYMPATHY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15264,537638,22121,NOEL WOODEN BLOCK LETTERS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15265,537638,22123,PING MICROWAVE APRON,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15266,537638,22130,PARTY CONE CHRISTMAS DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15267,537638,22132,RED LOVE HEART SHAPE CUP,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15268,537638,22133,PINK LOVE HEART SHAPE CUP,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15269,537638,22135,LADLE LOVE HEART PINK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15270,537638,22142,CHRISTMAS CRAFT WHITE FAIRY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15271,537638,22144,CHRISTMAS CRAFT LITTLE FRIENDS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15272,537638,22147,FELTCRAFT BUTTERFLY HEARTS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15273,537638,22149,FELTCRAFT 6 FLOWER FRIENDS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15274,537638,22150,3 STRIPEY MICE FELTCRAFT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15275,537638,22153,ANGEL DECORATION STARS ON DRESS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15276,537638,22155,STAR DECORATION RUSTIC,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15277,537638,22161,HEART DECORATION RUSTIC HANGING,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15278,537638,22162,HEART GARLAND RUSTIC PADDED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15279,537638,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15280,537638,22174,PHOTO CUBE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15281,537638,22175,PINK OWL SOFT TOY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15282,537638,22178,VICTORIAN GLASS HANGING T-LIGHT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15283,537638,22183,CAKE STAND VICTORIAN FILIGREE MED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15284,537638,22184,CAKE STAND VICTORIAN FILIGREE LARGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15285,537638,22189,CREAM HEART CARD HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15286,537638,22190,LOCAL CAFE MUG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15287,537638,22195,LARGE HEART MEASURING SPOONS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15288,537638,22196,SMALL HEART MEASURING SPOONS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15289,537638,22197,SMALL POPCORN HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15290,537638,22198,LARGE POPCORN HOLDER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15291,537638,22203,MILK PAN RED RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15292,537638,22207,FRYING PAN UNION FLAG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15293,537638,22212,FOUR HOOK  WHITE LOVEBIRDS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15294,537638,22246,MAGIC GARDEN FELT GARLAND,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15295,537638,22260,FELT EGG COSY BLUE RABBIT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15296,537638,22262,FELT EGG COSY CHICKEN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15297,537638,22271,FELTCRAFT DOLL ROSIE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15298,537638,22272,FELTCRAFT DOLL MARIA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15299,537638,22276,WASH BAG VINTAGE ROSE PAISLEY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15300,537638,22288,HANGING METAL RABBIT DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15301,537638,22293,HANGING CHICK GREEN DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15302,537638,22294,HEART FILIGREE DOVE  SMALL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15303,537638,22299,PIG KEYRING WITH LIGHT & SOUND,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15304,537638,22308,TEA COSY BLUE STRIPE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15305,537638,22309,TEA COSY RED  STRIPE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15306,537638,22311,OFFICE MUG WARMER BLACK+SILVER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15307,537638,22312,OFFICE MUG WARMER POLKADOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15308,537638,22322,BIRD DECORATION GREEN POLKADOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15309,537638,22326,ROUND SNACK BOXES SET OF4 WOODLAND,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15310,537638,22333,RETROSPOT PARTY BAG + STICKER SET,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15311,537638,22335,HEART DECORATION PAINTED ZINC,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15312,537638,22336,DOVE DECORATION PAINTED ZINC,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15313,537638,22337,ANGEL DECORATION PAINTED ZINC,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15314,537638,22342,HOME GARLAND PAINTED ZINC,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15315,537638,22348,TEA BAG PLATE RED RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15316,537638,22355,CHARLOTTE BAG SUKI DESIGN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15317,537638,22359,GLASS JAR KINGS CHOICE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15318,537638,22361,GLASS JAR DAISY FRESH COTTON WOOL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15319,537638,22364,GLASS JAR DIGESTIVE BISCUITS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15320,537638,22365,DOORMAT RESPECTABLE HOUSE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15321,537638,22375,AIRLINE BAG VINTAGE JET SET BROWN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15322,537638,22379,RECYCLING BAG RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15323,537638,22380,TOY TIDY SPACEBOY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15324,537638,22381,TOY TIDY PINK POLKADOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15325,537638,22384,LUNCH BAG PINK POLKADOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15326,537638,22393,PAPERWEIGHT VINTAGE COLLAGE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15327,537638,22413,METAL SIGN TAKE IT OR LEAVE IT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15328,537638,22418,10 COLOUR SPACEBOY PEN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15329,537638,22419,LIPSTICK PEN RED,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15330,537638,22420,LIPSTICK PEN BABY PINK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15331,537638,22421,LIPSTICK PEN FUSCHIA,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15332,537638,22422,TOOTHPASTE TUBE PEN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15333,537638,22423,REGENCY CAKESTAND 3 TIER,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15334,537638,22427,ENAMEL FLOWER JUG CREAM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15335,537638,22437,SET OF 9 BLACK SKULL BALLOONS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15336,537638,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15337,537638,22444,GROW YOUR OWN PLANT IN A CAN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15338,537638,22457,NATURAL SLATE HEART CHALKBOARD,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15339,537638,22461,SAVOY ART DECO CLOCK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15340,537638,22464,HANGING METAL HEART LANTERN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15341,537638,22466,FAIRY TALE COTTAGE NIGHTLIGHT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15342,537638,22467,GUMBALL COAT RACK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15343,537638,22469,HEART OF WICKER SMALL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15344,537638,22471,TV DINNER TRAY AIR HOSTESS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15345,537638,22473,TV DINNER TRAY VINTAGE PAISLEY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15346,537638,22476,EMPIRE UNION JACK TV DINNER TRAY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15347,537638,22494,EMERGENCY FIRST AID TIN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15348,537638,22497,SET OF 2 TINS VINTAGE BATHROOM,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15349,537638,22502,PICNIC BASKET WICKER SMALL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15350,537638,22505,MEMO BOARD COTTAGE DESIGN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15351,537638,22508,DOORSTOP RETROSPOT HEART,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15352,537638,22519,CHILDS GARDEN BRUSH PINK,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15353,537638,22530,MAGIC DRAWING SLATE DOLLY GIRL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15354,537638,22531,MAGIC DRAWING SLATE CIRCUS PARADE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15355,537638,22532,MAGIC DRAWING SLATE LEAP FROG,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15356,537638,22534,MAGIC DRAWING SLATE SPACEBOY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15357,537638,22535,MAGIC DRAWING SLATE BUNNIES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15358,537638,22536,MAGIC DRAWING SLATE PURDEY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15359,537638,22537,MAGIC DRAWING SLATE DINOSAUR,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15360,537638,22539,MINI JIGSAW DOLLY GIRL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15361,537638,22543,MINI JIGSAW BAKE A CAKE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15362,537638,22544,MINI JIGSAW SPACEBOY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15363,537638,22545,MINI JIGSAW BUNNIES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15364,537638,22549,PICTURE DOMINOES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15365,537638,22550,HOLIDAY FUN LUDO,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15366,537638,22551,PLASTERS IN TIN SPACEBOY,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15367,537638,22553,PLASTERS IN TIN SKULLS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15368,537638,22554,PLASTERS IN TIN WOODLAND ANIMALS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15369,537638,22558,CLOTHES PEGS RETROSPOT PACK 24,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15370,537638,22567,20 DOLLY PEGS RETROSPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15371,537638,22568,FELTCRAFT CUSHION OWL,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15372,537638,22570,FELTCRAFT CUSHION RABBIT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15373,537638,22571,ROCKING HORSE RED CHRISTMAS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15374,537638,22572,ROCKING HORSE GREEN CHRISTMAS,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15375,537638,22573,STAR WOODEN CHRISTMAS DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15376,537638,22574,HEART WOODEN CHRISTMAS DECORATION,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15377,537638,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15378,537638,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15379,537638,22584,PACK OF 6 PANNETONE GIFT BOXES,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
15380,537638,22586,FELTCRAFT HAIRBAND PINK AND BLUE,UNKNOWN,United Kingdom,Completed,Missing Customer ID,CustomerID was missing in the raw dataset and was standardized as UNKNOWN.
