customer_id,country,first_invoice_date,last_invoice_date,transaction_line_count,completed_sales_amount,cancelled_amount
14946,United Kingdom,2011-11-25 13:33:00,2011-11-25 13:33:00,3,100.9,0.0
14947,United Kingdom,2011-08-01 09:31:00,2011-09-28 15:48:00,14,290.82,0.0
14948,United Kingdom,2011-05-04 14:52:00,2011-11-16 17:16:00,64,1101.97,35.4
14950,United Kingdom,2011-11-20 13:48:00,2011-12-01 09:42:00,20,371.2,9.95
14951,United Kingdom,2011-09-21 15:15:00,2011-09-21 15:15:00,20,311.69,0.0
14952,United Kingdom,2010-12-08 11:33:00,2011-10-24 13:50:00,149,8099.49,186.7
14953,United Kingdom,2011-11-14 14:59:00,2011-11-14 14:59:00,55,289.82,0.0
14954,United Kingdom,2011-11-27 14:30:00,2011-11-27 14:30:00,85,336.17,0.0
14957,United Kingdom,2011-03-31 17:59:00,2011-03-31 17:59:00,12,58.49,0.0
14958,United Kingdom,2011-04-08 11:28:00,2011-07-15 14:20:00,42,499.68,0.0
14959,United Kingdom,2011-02-16 13:00:00,2011-10-11 16:28:00,61,695.42,10.45
14960,United Kingdom,2011-06-21 13:38:00,2011-12-01 12:54:00,27,221.27,0.0
14961,United Kingdom,2010-12-14 11:38:00,2011-11-29 09:42:00,317,7044.68,38.1
14962,United Kingdom,2011-03-14 09:42:00,2011-03-14 09:42:00,5,126.7,0.0
14963,United Kingdom,2011-06-09 12:30:00,2011-11-30 12:16:00,198,1487.8,0.0
14964,United Kingdom,2011-04-06 14:13:00,2011-04-06 14:13:00,13,206.21,0.0
14965,United Kingdom,2011-09-04 13:15:00,2011-09-04 13:20:00,83,599.0,0.0
14966,United Kingdom,2011-11-25 12:20:00,2011-11-25 12:20:00,38,191.32,0.0
14967,United Kingdom,2011-10-21 11:06:00,2011-10-21 11:06:00,6,463.8,0.0
14968,United Kingdom,2011-11-09 13:58:00,2011-11-09 13:58:00,37,147.59,0.0
14970,United Kingdom,2011-01-27 12:23:00,2011-10-02 13:44:00,34,1592.06,0.0
14971,United Kingdom,2011-10-27 13:33:00,2011-11-04 17:07:00,160,1116.57,0.0
14972,United Kingdom,2011-08-03 14:54:00,2011-08-03 14:54:00,18,114.77,0.0
14973,United Kingdom,2011-04-28 12:22:00,2011-08-24 15:51:00,32,1314.45,0.0
14974,United Kingdom,2011-11-02 13:01:00,2011-11-02 13:01:00,21,114.39,0.0
14975,United Kingdom,2011-10-13 14:08:00,2011-10-13 14:08:00,11,279.94,0.0
14976,United Kingdom,2011-01-17 11:09:00,2011-10-13 16:37:00,73,790.86,25.0
14978,United Kingdom,2011-01-13 12:03:00,2011-09-28 13:07:00,216,1931.42,0.0
14981,United Kingdom,2011-04-07 13:45:00,2011-04-07 13:45:00,8,102.12,0.0
14984,United Kingdom,2011-06-12 11:04:00,2011-11-20 14:28:00,41,213.27,0.0
14985,United Kingdom,2010-12-16 19:51:00,2011-05-25 14:29:00,87,296.75,0.0
14987,United Kingdom,2010-12-09 12:13:00,2011-11-24 09:59:00,4,326.4,0.0
14988,United Kingdom,2011-05-12 12:05:00,2011-05-12 12:05:00,40,334.54,0.0
14995,United Kingdom,2011-03-04 13:14:00,2011-11-01 11:39:00,61,233.23,0.0
14997,United Kingdom,2011-06-14 16:52:00,2011-10-24 13:28:00,27,546.2,5.22
14998,United Kingdom,2011-04-12 16:28:00,2011-06-22 17:30:00,75,429.87,0.0
15000,United Kingdom,2011-10-23 11:42:00,2011-10-23 11:42:00,77,490.52,0.0
15002,United Kingdom,2010-12-07 13:16:00,2011-08-16 10:44:00,115,1641.76,0.0
15004,United Kingdom,2011-07-15 14:05:00,2011-07-15 14:05:00,158,1246.32,0.0
15005,United Kingdom,2010-12-08 14:36:00,2011-11-24 12:25:00,1160,6316.57,136.08
15006,United Kingdom,2011-10-19 15:08:00,2011-10-19 15:08:00,144,502.09,0.0
15007,United Kingdom,2011-07-03 16:00:00,2011-07-03 16:00:00,12,156.91,0.0
15009,United Kingdom,2011-11-14 17:40:00,2011-11-27 13:35:00,182,1261.78,0.0
15010,United Kingdom,2011-11-04 12:42:00,2011-11-04 12:42:00,20,308.94,0.0
15012,United Kingdom,2010-12-01 12:49:00,2011-10-17 12:22:00,128,423.04,0.0
15014,United Kingdom,2011-06-16 19:40:00,2011-10-27 20:07:00,35,260.17,0.0
15016,United Kingdom,2011-06-20 12:06:00,2011-06-20 12:06:00,20,170.04,0.0
15017,United Kingdom,2011-11-06 10:33:00,2011-11-06 10:33:00,20,125.58,0.0
15018,United Kingdom,2010-12-07 10:47:00,2011-11-01 12:47:00,32,496.21,39.95
15019,United Kingdom,2011-03-18 12:35:00,2011-03-18 12:35:00,70,266.0,0.0
15021,United Kingdom,2010-12-07 08:57:00,2011-12-01 11:53:00,479,1914.82,42.54
15022,United Kingdom,2011-10-23 15:47:00,2011-11-28 12:35:00,135,905.04,0.0
15023,United Kingdom,2010-12-05 13:49:00,2011-12-06 17:23:00,563,6802.76,39.6
15024,United Kingdom,2010-12-07 13:20:00,2011-11-30 12:06:00,155,1661.33,0.0
15025,United Kingdom,2011-11-06 15:20:00,2011-11-06 15:20:00,72,377.01,0.0
15026,United Kingdom,2011-03-07 13:45:00,2011-09-20 13:52:00,61,469.0,0.0
15027,United Kingdom,2011-04-15 14:14:00,2011-11-09 10:16:00,37,1066.15,14.2
15028,United Kingdom,2010-12-06 12:47:00,2011-12-01 14:06:00,48,627.13,0.0
15030,United Kingdom,2011-03-16 15:34:00,2011-09-29 10:50:00,7,518.28,0.0
15031,United Kingdom,2011-03-02 14:46:00,2011-12-05 14:19:00,111,668.14,0.0
15032,United Kingdom,2010-12-08 12:57:00,2011-03-28 15:30:00,55,4959.1,495.0
15033,United Kingdom,2011-01-14 13:28:00,2011-12-05 12:40:00,513,2586.67,15.65
15034,United Kingdom,2010-12-21 09:47:00,2011-11-24 12:11:00,400,4308.61,30.95
15035,United Kingdom,2011-09-11 11:08:00,2011-09-11 11:08:00,27,252.73,0.0
15036,United Kingdom,2011-06-13 12:19:00,2011-09-28 15:42:00,127,465.55,0.0
15038,United Kingdom,2010-12-05 10:54:00,2011-10-27 14:42:00,133,705.49,39.9
15039,United Kingdom,2010-12-06 11:26:00,2011-11-30 11:31:00,1508,19914.44,128.0
15041,United Kingdom,2011-06-22 16:16:00,2011-06-22 16:16:00,67,180.35,0.0
15042,United Kingdom,2011-05-24 16:25:00,2011-05-24 16:25:00,5,135.93,0.0
15043,United Kingdom,2011-11-08 14:26:00,2011-11-08 14:26:00,3,537.0,0.0
15044,United Kingdom,2010-12-12 14:27:00,2011-11-20 13:20:00,461,7700.23,70.85
15045,United Kingdom,2011-03-27 11:44:00,2011-07-11 11:33:00,13,735.66,102.0
15046,United Kingdom,2011-01-05 15:30:00,2011-11-30 15:50:00,207,5213.77,149.76
15047,United Kingdom,2011-03-15 10:49:00,2011-03-15 10:49:00,22,343.62,0.0
15048,United Kingdom,2010-12-06 12:15:00,2011-10-05 14:55:00,98,384.05,3.48
15049,United Kingdom,2011-03-11 12:13:00,2011-03-11 12:13:00,3,121.17,0.0
15050,United Kingdom,2011-09-29 13:22:00,2011-11-14 16:17:00,80,1782.09,54.92
15051,United Kingdom,2011-07-12 15:29:00,2011-11-16 15:38:00,143,1391.61,0.0
15052,United Kingdom,2011-01-24 15:52:00,2011-01-24 15:52:00,30,215.78,0.0
15053,United Kingdom,2011-03-03 12:06:00,2011-12-05 12:08:00,71,697.79,0.0
15054,United Kingdom,2011-10-30 14:33:00,2011-11-27 15:02:00,114,302.1,0.0
15057,United Kingdom,2011-01-28 09:09:00,2011-03-09 15:17:00,25,1489.5,0.0
15058,United Kingdom,2011-01-31 15:35:00,2011-11-14 14:57:00,276,2124.99,0.0
15059,United Kingdom,2011-01-09 11:54:00,2011-10-30 11:35:00,239,1337.72,11.9
15060,United Kingdom,2011-11-30 14:03:00,2011-12-01 13:47:00,121,303.09,0.0
15061,United Kingdom,2010-12-02 15:19:00,2011-12-06 12:06:00,410,54534.14,305.4
15062,United Kingdom,2010-12-15 15:37:00,2011-09-29 16:51:00,57,987.86,0.0
15063,United Kingdom,2011-05-10 13:25:00,2011-05-10 13:25:00,5,370.8,0.0
15065,United Kingdom,2011-02-21 12:54:00,2011-11-02 09:45:00,158,3158.13,22.15
15066,United Kingdom,2011-10-17 13:25:00,2011-11-08 09:56:00,53,893.59,133.0
15067,United Kingdom,2011-03-02 12:10:00,2011-09-22 13:20:00,82,1744.76,0.0
15068,United Kingdom,2011-03-28 14:27:00,2011-10-24 14:47:00,104,553.36,0.0
15069,United Kingdom,2011-06-13 14:16:00,2011-06-13 14:16:00,70,1109.53,0.0
15070,United Kingdom,2010-12-02 11:23:00,2010-12-02 11:23:00,1,106.2,0.0
15071,United Kingdom,2011-03-09 10:19:00,2011-09-07 11:43:00,26,982.07,0.0
15073,United Kingdom,2011-06-06 09:59:00,2011-11-30 10:44:00,76,1043.41,430.98
15074,United Kingdom,2011-08-26 14:45:00,2011-08-26 14:45:00,42,748.87,0.0
15075,United Kingdom,2011-09-23 12:27:00,2011-09-23 12:27:00,27,773.03,0.0
15076,United Kingdom,2011-06-20 08:23:00,2011-06-20 08:23:00,49,880.85,0.0
15078,United Kingdom,2010-12-06 12:38:00,2011-12-02 15:41:00,451,9743.11,119.76
15079,United Kingdom,2010-12-09 09:25:00,2011-05-11 12:45:00,48,895.61,1.95
15081,United Kingdom,2010-12-07 16:20:00,2011-11-17 17:08:00,35,504.8,17.45
15083,United Kingdom,2011-03-28 12:18:00,2011-03-28 12:18:00,5,88.2,0.0
15087,United Kingdom,2011-03-03 10:34:00,2011-03-03 10:34:00,15,306.94,0.0
15088,United Kingdom,2011-10-03 14:05:00,2011-11-18 13:14:00,60,1160.07,19.8
15089,United Kingdom,2011-08-03 14:14:00,2011-11-29 16:31:00,145,2420.84,0.0
15090,United Kingdom,2011-02-04 14:03:00,2011-02-04 14:03:00,23,381.32,0.0
15091,United Kingdom,2011-10-03 12:47:00,2011-10-17 10:47:00,31,480.71,3.75
15092,United Kingdom,2011-03-01 12:24:00,2011-05-08 14:10:00,26,457.81,0.0
15093,United Kingdom,2010-12-02 18:25:00,2011-11-21 13:09:00,112,4597.02,186.88
15095,United Kingdom,2011-05-20 14:27:00,2011-08-28 12:01:00,49,1370.6,5.9
15096,United Kingdom,2011-10-28 10:27:00,2011-10-28 10:27:00,11,219.39,0.0
15097,United Kingdom,2011-12-05 14:03:00,2011-12-05 14:03:00,25,248.08,0.0
15098,United Kingdom,2011-06-10 15:22:00,2011-06-10 15:39:00,5,39916.5,39267.0
15099,United Kingdom,2011-09-16 13:13:00,2011-09-16 13:13:00,23,410.48,0.0
15100,United Kingdom,2010-12-01 09:09:00,2011-01-13 17:09:00,6,876.0,240.9
15101,United Kingdom,2010-12-15 12:54:00,2011-12-01 10:18:00,9,317.53,7.5
15103,United Kingdom,2011-09-14 13:54:00,2011-11-08 14:53:00,35,703.36,0.0
15104,United Kingdom,2011-03-02 14:16:00,2011-06-26 11:35:00,71,1027.44,24.9
15105,United Kingdom,2011-07-28 10:09:00,2011-11-21 16:54:00,101,2298.93,0.0
15106,United Kingdom,2011-03-15 12:52:00,2011-11-22 09:16:00,102,1422.52,14.79
15107,United Kingdom,2010-12-02 13:45:00,2011-02-01 14:46:00,20,319.5,71.84
15108,European Community,2011-04-26 10:54:00,2011-07-21 10:24:00,61,1300.25,8.5
15109,United Kingdom,2011-04-08 09:58:00,2011-04-13 09:53:00,31,484.95,21.2
15110,United Kingdom,2011-01-25 11:41:00,2011-11-16 11:16:00,40,996.1,25.85
15111,United Kingdom,2010-12-02 11:45:00,2011-11-10 16:58:00,84,1567.48,0.0
15113,United Kingdom,2011-10-16 15:27:00,2011-11-30 08:23:00,101,3609.33,169.92
15114,United Kingdom,2011-02-11 08:45:00,2011-11-09 15:05:00,197,2760.56,0.0
15115,United Kingdom,2011-11-21 14:59:00,2011-11-21 14:59:00,21,340.11,0.0
15116,United Kingdom,2011-05-19 08:50:00,2011-11-22 12:25:00,45,1352.75,0.0
15117,United Kingdom,2011-05-08 12:38:00,2011-11-25 08:12:00,80,1551.78,1.65
15118,United Kingdom,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,0.0
15119,United Kingdom,2011-04-08 09:08:00,2011-04-08 09:08:00,14,266.4,0.0
15120,United Kingdom,2011-07-29 09:48:00,2011-08-02 10:05:00,22,358.82,15.0
15121,United Kingdom,2011-02-24 12:41:00,2011-10-20 14:51:00,28,457.72,0.0
15122,United Kingdom,2011-02-15 09:59:00,2011-09-15 16:27:00,87,1633.78,21.65
15123,United Kingdom,2011-05-17 14:57:00,2011-12-02 13:12:00,106,2199.31,0.0
15124,United Kingdom,2011-06-01 09:06:00,2011-11-17 10:09:00,15,184.19,0.0
15125,United Kingdom,2011-03-14 09:59:00,2011-11-14 13:57:00,140,11528.48,411.43
15127,United Kingdom,2011-10-05 10:30:00,2011-10-05 10:30:00,16,406.53,0.0
15128,United Kingdom,2011-05-04 12:32:00,2011-10-10 13:54:00,111,1471.0,51.46
15129,United Kingdom,2011-02-21 09:09:00,2011-10-20 14:40:00,84,3447.4,0.0
15130,United Kingdom,2011-06-23 10:15:00,2011-06-23 10:15:00,22,330.11,0.0
15132,United Kingdom,2011-03-22 12:02:00,2011-11-21 17:10:00,52,977.93,0.0
15133,United Kingdom,2011-02-11 10:38:00,2011-08-04 10:44:00,29,982.42,0.0
15134,United Kingdom,2011-04-13 11:05:00,2011-11-25 08:55:00,73,1387.99,0.0
15135,United Kingdom,2011-04-14 19:16:00,2011-04-20 15:58:00,10,139.05,11.9
15136,United Kingdom,2011-09-04 16:05:00,2011-12-07 12:26:00,69,1286.7,4.25
15139,United Kingdom,2011-01-07 12:44:00,2011-04-14 11:39:00,13,178.96,0.0
15140,United Kingdom,2011-03-20 14:37:00,2011-10-18 14:07:00,81,2354.25,4.25
15142,United Kingdom,2011-10-24 12:51:00,2011-10-24 12:51:00,26,498.74,0.0
15143,United Kingdom,2011-04-28 12:03:00,2011-04-28 12:03:00,14,259.45,0.0
15144,United Kingdom,2011-01-31 13:17:00,2011-12-01 15:12:00,218,6580.44,50.4
15145,United Kingdom,2011-04-05 15:20:00,2011-12-05 17:21:00,67,1194.73,0.0
15146,United Kingdom,2011-02-21 13:07:00,2011-06-28 12:09:00,95,1327.16,13.5
15147,United Kingdom,2011-04-13 15:57:00,2011-05-05 11:20:00,29,623.5,14.85
15148,United Kingdom,2011-11-29 08:21:00,2011-11-29 08:21:00,20,301.29,0.0
15149,United Kingdom,2011-07-29 10:58:00,2011-07-29 10:58:00,23,520.8,0.0
15150,United Kingdom,2011-03-15 14:21:00,2011-11-22 12:52:00,344,5314.47,10.5
15152,United Kingdom,2011-06-05 15:36:00,2011-11-30 12:32:00,278,4745.69,61.45
15153,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,22,329.25,0.0
15154,United Kingdom,2011-09-25 16:05:00,2011-09-26 16:43:00,92,296.42,56.15
15156,United Kingdom,2011-11-06 12:41:00,2011-12-08 18:22:00,55,961.49,0.0
15157,United Kingdom,2010-12-16 13:44:00,2011-12-06 11:28:00,133,1936.07,66.57
15158,United Kingdom,2011-10-25 13:53:00,2011-10-25 13:53:00,7,401.4,0.0
15159,United Kingdom,2010-12-13 15:44:00,2011-12-08 12:05:00,720,18641.01,67.33
15160,United Kingdom,2010-12-17 14:15:00,2010-12-17 14:15:00,4,158.16,0.0
15163,United Kingdom,2011-05-31 15:22:00,2011-11-21 13:10:00,29,304.47,0.0
15164,United Kingdom,2011-01-04 14:21:00,2011-10-02 12:05:00,103,843.05,0.0
15165,United Kingdom,2010-12-01 14:03:00,2010-12-01 14:03:00,27,487.75,0.0
15167,United Kingdom,2011-01-23 12:41:00,2011-01-23 12:41:00,41,163.0,0.0
15168,United Kingdom,2011-11-14 11:26:00,2011-11-14 11:26:00,5,106.56,0.0
15171,United Kingdom,2011-01-12 15:36:00,2011-01-19 12:39:00,7,1289.5,255.0
15172,United Kingdom,2011-04-17 11:56:00,2011-12-01 11:51:00,110,1624.05,0.0
15174,United Kingdom,2011-01-21 09:06:00,2011-01-21 09:06:00,11,135.75,0.0
15175,United Kingdom,2011-09-29 11:31:00,2011-09-29 11:31:00,23,224.14,0.0
15178,United Kingdom,2011-03-24 15:12:00,2011-03-24 15:12:00,3,40.5,0.0
15179,United Kingdom,2010-12-10 17:05:00,2011-11-21 12:53:00,95,2206.95,20.75
15180,United Kingdom,2010-12-07 14:57:00,2010-12-07 14:57:00,6,87.5,0.0
15181,United Kingdom,2010-12-09 13:28:00,2011-10-04 13:58:00,18,689.48,9.2
15182,United Kingdom,2011-03-16 12:42:00,2011-07-08 13:37:00,29,622.85,0.0
15184,United Kingdom,2011-06-02 12:06:00,2011-11-10 13:41:00,63,406.76,0.0
15185,United Kingdom,2011-09-30 14:06:00,2011-09-30 14:06:00,21,310.62,0.0
15186,United Kingdom,2011-06-24 14:54:00,2011-11-25 14:58:00,19,411.41,0.0
15187,United Kingdom,2011-05-11 13:49:00,2011-12-08 11:56:00,93,4777.18,107.1
15189,United Kingdom,2011-01-11 12:29:00,2011-12-08 13:22:00,232,16225.39,423.25
15192,United Kingdom,2010-12-09 14:56:00,2011-08-12 11:41:00,51,1044.32,0.0
15193,United Kingdom,2011-10-10 08:23:00,2011-10-10 08:23:00,19,499.32,0.0
15194,United Kingdom,2010-12-06 15:00:00,2011-12-06 15:10:00,326,7616.53,95.36
15195,United Kingdom,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,0.0
15197,United Kingdom,2010-12-16 18:01:00,2011-12-01 08:14:00,36,1079.61,423.17
15198,United Kingdom,2011-08-07 15:16:00,2011-09-08 14:42:00,10,193.64,0.0
15199,United Kingdom,2011-02-04 14:04:00,2011-10-11 15:12:00,13,1268.7,0.0
15201,United Kingdom,2011-04-06 14:02:00,2011-09-22 09:53:00,97,1236.54,308.7
15203,United Kingdom,2011-02-01 12:29:00,2011-11-14 08:16:00,142,1827.8,0.0
15204,United Kingdom,2010-12-17 13:49:00,2010-12-17 13:49:00,9,316.58,0.0
15205,United Kingdom,2011-08-04 16:07:00,2011-09-15 19:36:00,38,653.24,4.41
15206,United Kingdom,2011-03-09 08:59:00,2011-11-29 13:41:00,9,420.3,0.0
15208,United Kingdom,2010-12-21 13:03:00,2011-12-08 17:24:00,43,870.12,2.5
15210,United Kingdom,2011-04-28 16:11:00,2011-04-28 16:11:00,20,331.18,0.0
15211,United Kingdom,2010-12-09 16:08:00,2011-10-10 13:31:00,52,894.41,0.0
15212,United Kingdom,2011-04-12 13:45:00,2011-04-14 13:12:00,7,101.8,12.85
15213,United Kingdom,2011-01-14 11:05:00,2011-01-25 12:25:00,25,328.35,3.3
15214,United Kingdom,2011-04-11 09:46:00,2011-12-08 12:07:00,110,1661.44,0.0
15215,United Kingdom,2011-01-26 17:25:00,2011-10-26 12:28:00,43,734.94,118.95
15216,United Kingdom,2011-09-13 11:41:00,2011-09-13 11:41:00,2,96.6,0.0
15218,United Kingdom,2011-01-25 11:20:00,2011-11-29 11:48:00,166,5756.89,0.0
15219,United Kingdom,2011-06-16 16:57:00,2011-06-16 16:57:00,9,305.75,0.0
15220,United Kingdom,2011-03-04 10:24:00,2011-10-19 12:39:00,119,1778.96,20.04
15221,United Kingdom,2010-12-05 12:29:00,2010-12-08 13:08:00,11,403.25,289.15
15222,United Kingdom,2011-01-25 08:03:00,2011-01-25 08:03:00,5,585.0,0.0
15223,United Kingdom,2011-04-04 12:17:00,2011-04-28 11:31:00,32,755.75,300.85
15224,United Kingdom,2010-12-12 11:23:00,2010-12-16 15:02:00,16,322.08,11.6
15225,United Kingdom,2011-04-19 14:51:00,2011-04-19 14:51:00,23,409.4,0.0
15226,United Kingdom,2011-02-02 11:41:00,2011-02-02 11:41:00,8,154.41,0.0
15227,United Kingdom,2011-01-26 15:31:00,2011-11-03 11:59:00,58,1219.4,0.0
15228,United Kingdom,2011-02-18 09:04:00,2011-10-04 13:56:00,126,3386.71,9.75
15230,United Kingdom,2011-04-13 11:04:00,2011-04-14 14:39:00,23,429.6,0.0
15232,United Kingdom,2011-07-22 12:21:00,2011-08-18 16:27:00,31,612.06,0.0
15234,United Kingdom,2011-03-08 08:53:00,2011-03-08 08:53:00,14,197.0,0.0
15235,United Kingdom,2010-12-01 17:22:00,2011-05-06 09:44:00,143,2247.51,0.0
15236,United Kingdom,2011-02-14 10:52:00,2011-02-14 10:52:00,15,321.05,0.0
15237,United Kingdom,2011-04-26 15:04:00,2011-12-08 09:46:00,99,1412.32,0.0
15238,United Kingdom,2011-06-08 16:00:00,2011-11-10 14:28:00,52,1071.99,15.45
15239,United Kingdom,2011-09-22 09:53:00,2011-11-29 14:14:00,52,780.59,16.25
15240,United Kingdom,2010-12-03 10:09:00,2011-10-26 09:50:00,83,1706.57,21.0
15241,United Kingdom,2011-03-01 11:02:00,2011-10-04 09:05:00,111,1756.44,17.85
15243,United Kingdom,2011-09-26 14:12:00,2011-09-26 14:12:00,22,316.68,0.0
15244,United Kingdom,2011-04-05 15:12:00,2011-10-05 13:19:00,34,631.57,0.0
15245,United Kingdom,2011-03-23 13:42:00,2011-07-28 18:56:00,89,2515.84,0.0
15246,United Kingdom,2010-12-16 09:46:00,2011-04-15 14:45:00,33,514.15,0.0
15247,United Kingdom,2011-08-09 12:52:00,2011-08-09 12:52:00,6,356.0,0.0
15249,United Kingdom,2011-03-28 12:49:00,2011-11-08 11:45:00,358,6688.46,31.1
15251,United Kingdom,2011-04-12 10:38:00,2011-11-30 15:02:00,121,10484.99,157.88
15252,United Kingdom,2011-06-09 14:15:00,2011-11-03 13:30:00,44,740.78,0.0
15253,United Kingdom,2011-06-23 12:19:00,2011-11-23 16:22:00,55,918.2,2.9
15254,United Kingdom,2011-08-04 15:04:00,2011-08-04 15:04:00,18,300.36,0.0
15255,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,47,890.85,0.0
15256,United Kingdom,2011-07-14 11:47:00,2011-07-14 11:47:00,6,98.45,0.0
15257,United Kingdom,2011-03-01 12:58:00,2011-03-03 13:57:00,8,317.15,85.0
15258,United Kingdom,2011-05-06 14:16:00,2011-06-24 12:30:00,34,623.16,0.0
15260,United Kingdom,2010-12-02 12:09:00,2011-08-31 13:55:00,78,1810.77,30.0
15261,United Kingdom,2011-07-27 15:20:00,2011-07-27 15:20:00,19,254.82,0.0
15262,United Kingdom,2011-01-20 12:16:00,2011-01-20 12:16:00,10,178.95,0.0
15263,United Kingdom,2011-08-25 10:26:00,2011-08-25 10:26:00,12,156.51,0.0
15264,United Kingdom,2011-10-06 13:49:00,2011-10-06 13:49:00,23,393.74,0.0
15265,United Kingdom,2011-04-18 12:16:00,2011-07-11 14:46:00,82,1506.12,0.0
15266,United Kingdom,2011-01-05 13:40:00,2011-01-05 13:40:00,6,119.3,0.0
15267,United Kingdom,2011-06-10 10:24:00,2011-11-17 15:59:00,11,1717.36,0.0
15269,United Kingdom,2011-11-16 09:32:00,2011-11-16 09:32:00,2,408.8,0.0
15270,United Kingdom,2011-02-02 13:25:00,2011-11-24 09:24:00,48,2379.49,81.29
15271,United Kingdom,2010-12-09 13:47:00,2011-12-02 14:11:00,275,2507.07,21.25
15272,United Kingdom,2011-09-14 16:36:00,2011-10-13 12:59:00,63,721.94,0.0
15274,United Kingdom,2011-11-21 14:17:00,2011-12-05 16:57:00,47,716.57,0.0
15275,United Kingdom,2011-11-02 11:20:00,2011-11-08 17:54:00,42,615.14,5.95
15276,United Kingdom,2011-10-04 16:39:00,2011-10-04 16:39:00,52,135.31,0.0
15277,United Kingdom,2011-10-24 10:08:00,2011-10-24 10:08:00,12,255.9,0.0
15279,United Kingdom,2010-12-09 14:58:00,2010-12-20 10:48:00,21,290.51,13.1
15280,United Kingdom,2011-06-20 17:14:00,2011-06-20 17:14:00,16,113.12,0.0
15281,United Kingdom,2011-01-10 15:51:00,2011-10-12 09:10:00,150,2332.15,92.2
15286,United Kingdom,2011-10-21 11:08:00,2011-10-21 11:08:00,3,240.55,0.0
15287,United Kingdom,2011-09-30 12:30:00,2011-11-17 15:34:00,21,486.69,1.45
15288,United Kingdom,2010-12-09 13:59:00,2011-10-27 16:58:00,88,2306.52,0.0
15289,United Kingdom,2011-04-04 12:44:00,2011-11-10 13:49:00,59,939.78,4.68
15290,United Kingdom,2010-12-15 16:03:00,2011-12-05 11:39:00,212,7943.22,139.45
15291,United Kingdom,2010-12-01 09:32:00,2011-11-14 11:02:00,109,4668.3,71.79
15292,United Kingdom,2011-05-22 15:00:00,2011-05-22 15:00:00,25,180.94,0.0
15296,United Kingdom,2011-01-17 11:57:00,2011-10-26 16:33:00,200,3672.86,62.55
15297,United Kingdom,2011-10-07 09:42:00,2011-11-29 16:32:00,41,641.94,6.9
15298,United Kingdom,2010-12-08 13:55:00,2011-12-07 17:17:00,194,4799.9,1025.8
15299,United Kingdom,2010-12-02 16:48:00,2011-10-03 14:19:00,12,4507.01,719.92
15300,United Kingdom,2011-10-06 17:08:00,2011-10-06 17:08:00,28,496.44,0.0
15301,United Kingdom,2010-12-06 12:21:00,2011-10-20 09:57:00,247,5070.35,42.23
15303,United Kingdom,2011-02-22 13:59:00,2011-02-22 13:59:00,31,574.02,0.0
15304,United Kingdom,2010-12-06 11:42:00,2011-10-10 10:23:00,26,694.4,14.1
15306,United Kingdom,2011-07-14 15:22:00,2011-10-06 12:56:00,58,1174.35,0.0
15307,United Kingdom,2011-09-05 11:38:00,2011-09-05 11:38:00,12,205.3,0.0
15308,United Kingdom,2011-03-10 13:08:00,2011-03-14 12:24:00,21,310.47,8.2
15311,United Kingdom,2010-12-01 09:41:00,2011-12-09 12:00:00,2491,60767.9,1348.56
15312,United Kingdom,2010-12-20 11:01:00,2011-09-25 13:10:00,48,924.85,3.75
15313,United Kingdom,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,0.0
15314,United Kingdom,2011-05-24 14:39:00,2011-05-24 14:39:00,24,327.97,0.0
15315,United Kingdom,2011-08-15 15:17:00,2011-10-06 12:51:00,38,570.5,18.96
15316,United Kingdom,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,0.0
15318,United Kingdom,2011-12-06 11:30:00,2011-12-06 11:30:00,33,312.62,0.0
15319,United Kingdom,2011-03-01 12:48:00,2011-03-01 12:48:00,16,204.5,0.0
15320,United Kingdom,2011-10-26 13:27:00,2011-10-26 13:27:00,36,267.13,0.0
15321,United Kingdom,2011-02-21 11:10:00,2011-10-21 13:58:00,106,2748.31,97.58
15322,United Kingdom,2011-09-15 09:34:00,2011-10-06 20:38:00,49,679.68,76.71
15325,United Kingdom,2011-08-28 11:55:00,2011-08-28 11:55:00,49,162.29,0.0
15326,United Kingdom,2011-01-10 11:38:00,2011-01-10 11:38:00,29,311.71,0.0
15327,United Kingdom,2011-10-18 11:55:00,2011-10-18 11:55:00,10,208.75,0.0
15329,United Kingdom,2010-12-09 15:43:00,2011-11-04 12:56:00,62,1049.7,44.2
15330,United Kingdom,2011-10-10 12:30:00,2011-11-07 17:50:00,13,714.96,0.0
15332,Lithuania,2010-12-05 12:00:00,2010-12-08 14:43:00,35,1661.06,0.0
15333,United Kingdom,2011-05-15 13:27:00,2011-05-15 13:27:00,16,1028.56,0.0
15334,United Kingdom,2011-06-19 13:51:00,2011-07-06 11:22:00,99,351.67,0.0
15335,United Kingdom,2011-10-17 12:50:00,2011-10-17 12:50:00,36,173.97,0.0
15339,United Kingdom,2011-01-25 13:15:00,2011-10-04 12:51:00,88,574.07,16.5
15341,United Kingdom,2011-09-20 09:40:00,2011-09-20 09:40:00,17,2020.52,0.0
